customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
6897-RWMUB,0,61,68.05,4158.25,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0963-ZBDRN,0,32,96.2,3183.4,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True
7594-RQHXR,0,1,79.6,79.6,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True
6999-CHVCF,0,68,102.1,7149.35,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False
6134-KWTBV,0,62,23.4,1429.65,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
1077-HUUJM,0,7,71.05,472.65,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
6331-EWIEB,0,20,85.25,1734.5,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True
0895-LNKRC,0,6,19.45,113.5,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
2045-BMBTJ,1,33,59.45,1884.65,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False
8417-GSODA,0,28,92.2,2568.15,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
5171-EPLKN,0,27,19.85,470.0,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
4452-QIIEB,0,7,43.9,278.4,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
5998-VVEJY,0,26,80.5,2088.8,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True
1624-NALOJ,1,5,89.8,502.6,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True
6741-EGCBI,1,30,90.5,2595.85,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False
7820-ZYGNY,0,63,90.45,5825.5,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False
4317-VTEOA,0,1,50.75,50.75,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
9677-AVKED,0,53,84.6,4449.75,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
1670-SVOWZ,0,14,89.65,1208.35,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True
2227-JRSJX,0,21,99.15,1956.4,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False
9847-HNVGP,0,17,19.95,310.6,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
6696-YDAYZ,0,16,20.5,290.55,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
8980-WQFWL,0,35,62.1,2096.1,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
1730-ZMAME,1,32,79.5,2665.0,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
6506-EYCNH,0,28,19.55,543.8,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
4634-JLRJT,0,1,20.35,20.35,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
9501-UKKNL,0,59,51.7,3005.8,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
2560-QTSBS,0,72,23.3,1623.15,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
7541-YLXCL,0,36,65.4,2498.4,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,True
4795-WRNVT,0,40,65.1,2586.0,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False
6080-TCMYC,0,40,81.2,3292.3,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
0260-ZDLGK,0,9,72.9,651.4,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True
7860-UXCRM,0,63,74.5,4674.55,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False
6357-JJPQT,0,3,80.5,232.35,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False
2292-XQWSV,0,40,60.3,2448.5,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
9552-TGUZV,0,8,75.0,658.1,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
5913-INRQV,1,34,90.15,3128.8,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False
8722-NGNBH,0,5,40.0,223.45,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,True
6210-KBBPI,1,9,99.45,919.4,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True
9643-YBLUR,0,9,69.05,653.95,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False
8734-FNWVH,0,31,59.7,1825.5,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False
9447-YPTBX,0,50,19.85,943.1,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
0133-BMFZO,0,2,86.25,181.65,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True
6128-CZOMY,0,1,45.65,45.65,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
9540-JYROE,0,8,70.1,551.35,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True
9026-LHEVG,0,9,40.75,359.4,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False
2260-USTRB,1,2,70.2,115.95,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True
3656-TKRVZ,0,3,55.35,165.2,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True
7011-CVEUC,0,25,95.7,2338.35,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False
6185-TASNN,1,1,46.3,46.3,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
7925-PNRGI,0,45,81.3,3541.1,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False
8623-TMRBY,1,51,84.2,4146.05,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
1552-CZCLL,0,55,20.0,1087.25,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
